clip_id,subset,label
PAMD-09675,train,negative
PAMD-09676,train,negative
PAMD-09677,train,negative
PAMD-09678,train,negative
PAMD-09679,train,negative
PAMD-09680,train,negative
PAMD-09681,train,negative
PAMD-09682,train,negative
PAMD-09683,train,negative
PAMD-09684,train,negative
PAMD-09685,test,negative
PAMD-09686,train,negative
PAMD-09687,train,negative
PAMD-09688,train,negative
PAMD-09689,train,negative
PAMD-09690,train,negative
PAMD-09691,train,negative
PAMD-09692,test,negative
PAMD-09693,train,negative
PAMD-09694,test,negative
PAMD-09695,train,negative
PAMD-09696,train,negative
PAMD-09697,train,negative
PAMD-09698,train,negative
PAMD-09699,train,negative
PAMD-09700,test,negative
PAMD-09701,train,negative
PAMD-09702,train,negative
PAMD-09703,train,negative
PAMD-09704,train,negative
PAMD-09705,train,negative
PAMD-09706,train,negative
PAMD-09707,train,negative
PAMD-09708,train,negative
PAMD-09709,train,negative
PAMD-09710,train,negative
PAMD-09711,train,negative
PAMD-09712,train,negative
PAMD-09713,train,negative
PAMD-09714,train,negative
PAMD-09715,train,negative
PAMD-09716,test,negative
PAMD-09717,train,negative
PAMD-09718,train,negative
PAMD-09719,train,negative
PAMD-09720,train,negative
PAMD-09721,train,negative
PAMD-09722,test,negative
PAMD-09723,train,negative
PAMD-09724,train,negative
PAMD-09725,train,negative
PAMD-09726,train,negative
PAMD-09727,train,negative
PAMD-09728,train,negative
PAMD-09729,train,negative
PAMD-09730,train,negative
PAMD-09731,train,negative
PAMD-09732,train,negative
PAMD-09733,train,negative
PAMD-09734,train,negative
PAMD-09735,train,negative
PAMD-09736,train,negative
PAMD-09737,train,negative
PAMD-09738,train,negative
PAMD-09739,train,negative
PAMD-09740,train,negative
PAMD-09741,train,negative
PAMD-09742,train,negative
PAMD-09743,train,negative
PAMD-09744,test,negative
PAMD-09745,train,negative
PAMD-09746,train,negative
PAMD-09747,train,negative
PAMD-09748,train,negative
PAMD-09749,train,negative
PAMD-09750,train,negative
PAMD-09751,train,negative
PAMD-09752,train,negative
PAMD-09753,train,negative
PAMD-09754,train,negative
PAMD-09755,train,negative
PAMD-09756,train,negative
PAMD-09757,test,negative
PAMD-09758,train,negative
PAMD-09759,train,negative
PAMD-09760,train,negative
PAMD-09761,train,negative
PAMD-09762,train,negative
PAMD-09763,train,negative
PAMD-09764,train,negative
PAMD-09765,train,negative
PAMD-09766,train,negative
PAMD-09767,train,negative
PAMD-09768,train,negative
PAMD-09769,train,negative
PAMD-09770,train,negative
PAMD-09771,train,negative
PAMD-09772,train,negative
PAMD-09773,train,negative
PAMD-09774,train,negative
PAMD-09775,train,negative
PAMD-09776,train,negative
PAMD-09777,train,negative
PAMD-09778,train,negative
PAMD-09779,train,negative
PAMD-09780,train,negative
PAMD-09781,train,negative
PAMD-09782,train,negative
PAMD-09783,test,negative
PAMD-09784,train,negative
PAMD-09785,train,negative
PAMD-09786,train,negative
PAMD-09787,train,negative
PAMD-09788,train,negative
PAMD-09789,train,negative
PAMD-09790,train,negative
PAMD-09791,train,negative
PAMD-09792,train,negative
PAMD-09793,train,negative
PAMD-09794,train,negative
PAMD-09795,train,negative
PAMD-09796,train,negative
PAMD-09797,train,negative
PAMD-09798,train,negative
PAMD-09799,train,negative
PAMD-09800,train,negative
PAMD-09801,train,negative
PAMD-09802,train,negative
PAMD-09803,train,negative
PAMD-09804,train,negative
PAMD-09805,train,negative
PAMD-09806,train,negative
PAMD-09807,train,negative
PAMD-09808,train,negative
PAMD-09809,train,negative
PAMD-09810,train,negative
PAMD-09811,train,negative
PAMD-09812,test,negative
PAMD-09813,train,negative
PAMD-09814,train,negative
PAMD-09815,test,negative
PAMD-09816,train,negative
PAMD-09817,train,negative
PAMD-09818,train,negative
PAMD-09819,train,negative
PAMD-09820,train,negative
PAMD-09821,train,negative
PAMD-09822,train,negative
PAMD-09823,train,negative
PAMD-09824,train,negative
PAMD-09825,train,negative
PAMD-09826,test,negative
PAMD-09827,train,negative
PAMD-09828,train,negative
PAMD-09829,train,negative
PAMD-09830,train,negative
PAMD-09831,train,negative
PAMD-09832,train,negative
PAMD-09833,train,negative
PAMD-09834,train,negative
PAMD-09835,train,negative
PAMD-09836,train,negative
PAMD-09837,train,negative
PAMD-09838,train,negative
PAMD-09839,train,negative
PAMD-09840,train,negative
PAMD-09841,train,negative
PAMD-09842,train,negative
PAMD-09843,train,negative
PAMD-09844,train,negative
PAMD-09845,train,negative
PAMD-09846,train,negative
PAMD-09847,train,negative
PAMD-09848,test,negative
PAMD-09849,train,negative
PAMD-09850,train,negative
PAMD-09851,train,negative
PAMD-09852,train,negative
PAMD-09853,train,negative
PAMD-09854,train,negative
PAMD-09855,test,negative
PAMD-09856,train,negative
PAMD-09857,train,negative
PAMD-09858,train,negative
PAMD-09859,train,negative
PAMD-09860,test,negative
PAMD-09861,train,negative
PAMD-09862,train,negative
PAMD-09863,train,negative
PAMD-09864,train,negative
PAMD-09865,train,negative
PAMD-09866,train,negative
PAMD-09867,train,negative
PAMD-09868,train,negative
PAMD-09869,train,negative
PAMD-09870,train,negative
PAMD-09871,train,negative
PAMD-09872,train,negative
PAMD-09873,train,negative
PAMD-09874,train,negative
PAMD-09875,train,negative
PAMD-09876,test,negative
PAMD-09877,train,negative
PAMD-09878,train,negative
PAMD-09879,train,negative
PAMD-09880,train,negative
PAMD-09881,train,negative
PAMD-09882,train,negative
PAMD-09883,train,negative
PAMD-09884,train,negative
PAMD-09885,train,negative
PAMD-09886,train,negative
PAMD-09887,train,negative
PAMD-09888,train,negative
PAMD-09889,train,negative
PAMD-09890,train,negative
PAMD-09891,train,negative
PAMD-09892,train,negative
PAMD-09893,test,negative
PAMD-09894,train,negative
PAMD-09895,train,negative
PAMD-09896,train,negative
PAMD-09897,train,negative
PAMD-09898,train,negative
PAMD-09899,train,negative
PAMD-09900,train,negative
PAMD-09901,train,negative
PAMD-09902,train,negative
PAMD-09903,train,negative
PAMD-09904,train,negative
PAMD-09905,train,negative
PAMD-09906,train,negative
PAMD-09907,train,negative
PAMD-09908,train,negative
PAMD-09909,train,negative
PAMD-09910,train,negative
PAMD-09911,train,negative
PAMD-09912,train,negative
PAMD-09913,train,negative
PAMD-09914,train,negative
PAMD-09915,train,negative
PAMD-09916,train,negative
PAMD-09917,train,negative
PAMD-09918,train,negative
PAMD-09919,test,negative
PAMD-09920,train,negative
PAMD-09921,train,negative
PAMD-09922,train,negative
PAMD-09923,train,negative
PAMD-09924,train,negative
PAMD-09925,train,negative
PAMD-09926,train,negative
PAMD-09927,train,negative
PAMD-09928,train,negative
PAMD-09929,train,negative
PAMD-09930,train,negative
PAMD-09931,test,negative
PAMD-09932,train,negative
PAMD-09933,train,negative
PAMD-09934,test,negative
PAMD-09935,train,negative
PAMD-09936,train,negative
PAMD-09937,train,negative
PAMD-09938,train,negative
PAMD-09939,train,negative
PAMD-09940,train,negative
PAMD-09941,train,negative
PAMD-09942,train,negative
PAMD-09943,train,negative
PAMD-09944,train,negative
PAMD-09945,train,negative
PAMD-09946,train,negative
PAMD-09947,test,negative
PAMD-09948,train,negative
PAMD-09949,train,negative
PAMD-09950,train,negative
PAMD-09951,train,negative
PAMD-09952,train,negative
PAMD-09953,train,negative
PAMD-09954,train,negative
PAMD-09955,train,negative
PAMD-09956,train,negative
PAMD-09957,train,negative
PAMD-09958,train,negative
PAMD-09959,train,negative
PAMD-09960,train,negative
PAMD-09961,train,negative
PAMD-09962,train,negative
PAMD-09963,test,negative
PAMD-09964,train,negative
PAMD-09965,train,negative
PAMD-09966,test,negative
PAMD-09967,train,negative
PAMD-09968,train,negative
PAMD-09969,train,negative
PAMD-09970,train,negative
PAMD-09971,train,negative
PAMD-09972,train,negative
PAMD-09973,train,negative
PAMD-09974,train,negative
PAMD-09975,train,negative
PAMD-09976,test,negative
PAMD-09977,train,negative
PAMD-09978,train,negative
PAMD-09979,train,negative
PAMD-09980,train,negative
PAMD-09981,train,negative
PAMD-09982,train,negative
PAMD-09983,train,negative
PAMD-09984,train,negative
PAMD-09985,train,negative
PAMD-09986,train,negative
PAMD-09987,train,negative
PAMD-09988,train,negative
PAMD-09989,train,negative
PAMD-09990,train,negative
PAMD-09991,train,negative
PAMD-09992,train,negative
PAMD-09993,train,negative
PAMD-09994,train,negative
PAMD-09995,train,negative
PAMD-09996,train,negative
PAMD-09997,train,negative
PAMD-09998,train,negative
PAMD-09999,train,negative
PAMD-10000,test,negative
PAMD-10001,train,negative
PAMD-10002,train,negative
PAMD-10003,train,negative
PAMD-10004,train,negative
PAMD-10005,train,negative
PAMD-10006,train,negative
PAMD-10007,train,negative
PAMD-10008,train,negative
PAMD-10009,train,negative
PAMD-10010,train,negative
PAMD-10011,train,negative
PAMD-10012,train,negative
PAMD-10013,train,negative
PAMD-10014,train,negative
PAMD-10015,train,negative
PAMD-10016,train,negative
PAMD-10017,train,negative
PAMD-10018,train,negative
PAMD-10019,train,negative
PAMD-10020,train,negative
PAMD-10021,train,negative
PAMD-10022,train,negative
PAMD-10023,train,negative
PAMD-10024,train,negative
PAMD-10025,train,negative
PAMD-10026,train,negative
PAMD-10027,train,negative
PAMD-10028,train,negative
PAMD-10029,train,negative
PAMD-10030,train,negative
PAMD-10031,train,negative
PAMD-10032,train,negative
PAMD-10033,train,negative
PAMD-10034,train,negative
PAMD-10035,train,negative
PAMD-10036,train,negative
PAMD-10037,train,negative
PAMD-10038,test,negative
PAMD-10039,train,negative
PAMD-10040,train,negative
PAMD-10041,train,negative
PAMD-10042,train,negative
PAMD-10043,train,negative
PAMD-10044,train,negative
PAMD-10045,train,negative
PAMD-10046,train,negative
PAMD-10047,train,negative
PAMD-10048,train,negative
PAMD-10049,train,negative
PAMD-10050,train,negative
PAMD-10051,train,negative
PAMD-10052,train,negative
PAMD-10053,train,negative
PAMD-10054,train,negative
PAMD-10055,train,negative
PAMD-10056,train,negative
PAMD-10057,train,negative
PAMD-10058,train,negative
PAMD-10059,train,negative
PAMD-10060,train,negative
PAMD-10061,train,negative
PAMD-10062,train,negative
PAMD-10063,train,negative
PAMD-10064,train,negative
PAMD-10065,train,negative
PAMD-10066,test,negative
PAMD-10067,train,negative
PAMD-10068,train,negative
PAMD-10069,test,negative
PAMD-10070,train,negative
PAMD-10071,train,negative
PAMD-10072,train,negative
PAMD-10073,train,negative
PAMD-10074,test,negative
PAMD-10075,train,negative
PAMD-10076,train,negative
PAMD-10077,train,negative
PAMD-10078,train,negative
PAMD-10079,train,negative
PAMD-10080,train,negative
PAMD-10081,train,negative
PAMD-10082,train,negative
PAMD-10083,train,negative
PAMD-10084,train,negative
PAMD-10085,train,negative
PAMD-10086,train,negative
PAMD-10087,train,negative
PAMD-10088,train,negative
PAMD-10089,train,negative
PAMD-10090,train,negative
PAMD-10091,train,negative
PAMD-10092,train,negative
PAMD-10093,train,negative
PAMD-10094,train,negative
PAMD-10095,train,negative
PAMD-10096,train,negative
PAMD-10097,train,negative
PAMD-10098,train,negative
PAMD-10099,train,negative
PAMD-10100,train,negative
PAMD-10101,train,negative
PAMD-10102,train,negative
PAMD-10103,train,negative
PAMD-10104,train,negative
PAMD-10105,train,negative
PAMD-10106,train,negative
PAMD-10107,train,negative
PAMD-10108,train,negative
PAMD-10109,train,negative
PAMD-10110,train,negative
PAMD-10111,train,negative
PAMD-10112,train,negative
PAMD-10113,train,negative
PAMD-10114,train,negative
PAMD-10115,train,negative
PAMD-10116,train,negative
PAMD-10117,train,negative
PAMD-10118,train,negative
PAMD-10119,train,negative
PAMD-10120,test,negative
PAMD-10121,train,negative
PAMD-10122,train,negative
PAMD-10123,train,negative
PAMD-10124,train,negative
PAMD-10125,train,negative
PAMD-10126,train,negative
PAMD-10127,train,negative
PAMD-10128,train,negative
PAMD-10129,test,negative
PAMD-10130,train,negative
PAMD-10131,train,negative
PAMD-10132,train,negative
PAMD-10133,train,negative
PAMD-10134,train,negative
PAMD-10135,train,negative
PAMD-10136,test,negative
PAMD-10137,train,negative
PAMD-10138,train,negative
PAMD-10139,test,negative
PAMD-10140,train,negative
PAMD-10141,train,negative
PAMD-10142,test,negative
PAMD-10143,train,negative
PAMD-10144,train,negative
PAMD-10145,train,negative
PAMD-10146,train,negative
PAMD-10147,train,negative
PAMD-10148,train,negative
PAMD-10149,train,negative
PAMD-10150,test,negative
PAMD-10151,train,negative
PAMD-10152,train,negative
PAMD-10153,test,negative
PAMD-10154,train,negative
PAMD-10155,train,negative
PAMD-10156,train,negative
PAMD-10157,train,negative
PAMD-10158,train,negative
PAMD-10159,train,negative
PAMD-10160,train,negative
PAMD-10161,train,negative
PAMD-10162,train,negative
PAMD-10163,train,negative
PAMD-10164,train,negative
PAMD-10165,train,negative
PAMD-10166,train,negative
PAMD-10167,train,negative
PAMD-10168,train,negative
PAMD-10169,train,negative
PAMD-10170,train,negative
PAMD-10171,train,negative
PAMD-10172,train,negative
PAMD-10173,train,negative
PAMD-10174,train,negative
PAMD-10175,train,negative
PAMD-10176,train,negative
PAMD-10177,train,negative
PAMD-10178,train,negative
PAMD-10179,train,negative
PAMD-10180,train,negative
PAMD-10181,test,negative
PAMD-10182,train,negative
PAMD-10183,train,negative
PAMD-10184,train,negative
PAMD-10185,train,negative
PAMD-10186,train,negative
PAMD-10187,train,negative
PAMD-10188,train,negative
PAMD-10189,train,negative
PAMD-10190,train,negative
PAMD-10191,train,negative
PAMD-10192,train,negative
PAMD-10193,train,negative
PAMD-10194,train,negative
PAMD-10195,train,negative
PAMD-10196,train,negative
PAMD-10197,train,negative
PAMD-10198,train,negative
PAMD-10199,train,negative
PAMD-10200,train,negative
PAMD-10201,test,negative
PAMD-10202,train,negative
PAMD-10203,test,negative
PAMD-10204,train,negative
PAMD-10205,test,negative
PAMD-10206,train,negative
PAMD-10207,train,negative
PAMD-10208,train,negative
PAMD-10209,train,negative
PAMD-10210,train,negative
PAMD-10211,train,negative
PAMD-10212,train,negative
PAMD-10213,train,negative
PAMD-10214,train,negative
PAMD-10215,train,negative
PAMD-10216,train,negative
PAMD-10217,train,negative
PAMD-10218,train,negative
PAMD-10219,train,negative
PAMD-10220,train,negative
PAMD-10221,train,negative
PAMD-10222,train,negative
PAMD-10223,train,negative
PAMD-10224,train,negative
PAMD-10225,train,negative
PAMD-10226,train,negative
PAMD-10227,train,negative
PAMD-10228,train,negative
PAMD-10229,train,negative
PAMD-10230,train,negative
PAMD-10231,train,negative
PAMD-10232,train,negative
PAMD-10233,train,negative
PAMD-10234,train,negative
PAMD-10235,train,negative
PAMD-10236,train,negative
PAMD-10237,train,negative
PAMD-10238,train,negative
PAMD-10239,test,negative
PAMD-10240,train,negative
PAMD-10241,train,negative
PAMD-10242,train,negative
PAMD-10243,train,negative
PAMD-10244,train,negative
PAMD-10245,train,negative
PAMD-10246,train,negative
PAMD-10247,train,negative
PAMD-10248,train,negative
PAMD-10249,train,negative
PAMD-10250,test,negative
PAMD-10251,train,negative
PAMD-10252,train,negative
PAMD-10253,train,negative
PAMD-10254,train,negative
PAMD-10255,train,negative
PAMD-10256,train,negative
PAMD-10257,train,negative
PAMD-10258,test,negative
PAMD-10259,train,negative
PAMD-10260,train,negative
PAMD-10261,train,negative
PAMD-10262,train,negative
PAMD-10263,train,negative
PAMD-10264,train,negative
PAMD-10265,train,negative
PAMD-10266,train,negative
PAMD-10267,train,negative
PAMD-10268,train,negative
PAMD-10269,train,negative
PAMD-10270,train,negative
PAMD-10271,train,negative
PAMD-10272,train,negative
PAMD-10273,train,negative
PAMD-10274,train,negative
PAMD-10275,train,negative
PAMD-10276,train,negative
PAMD-10277,train,negative
PAMD-10278,train,negative
PAMD-10279,train,negative
PAMD-10280,train,negative
PAMD-10281,train,negative
PAMD-10282,train,negative
PAMD-10283,train,negative
PAMD-10284,test,negative
PAMD-10285,train,negative
PAMD-10286,train,negative
PAMD-10287,train,negative
PAMD-10288,train,negative
PAMD-10289,train,negative
PAMD-10290,train,negative
PAMD-10291,train,negative
PAMD-10292,train,negative
PAMD-10293,train,negative
PAMD-10294,train,negative
PAMD-10295,test,negative
PAMD-10296,train,negative
PAMD-10297,train,negative
PAMD-10298,train,negative
PAMD-10299,train,negative
PAMD-10300,train,negative
PAMD-10301,train,negative
PAMD-10302,train,negative
PAMD-10303,test,negative
PAMD-10304,train,negative
PAMD-10305,train,negative
PAMD-10306,train,negative
PAMD-10307,train,negative
PAMD-10308,test,negative
PAMD-10309,train,negative
PAMD-10310,train,negative
PAMD-10311,train,negative
PAMD-10312,test,negative
PAMD-10313,train,negative
PAMD-10314,train,negative
PAMD-10315,train,negative
PAMD-10316,train,negative
PAMD-10317,train,negative
PAMD-10318,train,negative
PAMD-10319,train,negative
PAMD-10320,train,negative
PAMD-10321,train,negative
PAMD-10322,train,negative
PAMD-10323,train,negative
PAMD-10324,train,negative
PAMD-10325,train,negative
PAMD-10326,test,negative
PAMD-10327,train,negative
PAMD-10328,train,negative
PAMD-10329,test,negative
PAMD-10330,train,negative
PAMD-10331,train,negative
PAMD-10332,train,negative
PAMD-10333,train,negative
PAMD-10334,train,negative
PAMD-10335,train,negative
